Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Default,Cred_length
37,40000,OWN,16.0,HOMEIMPROVEMENT,5000,,0,0.13,N,12
38,40000,MORTGAGE,5.0,MEDICAL,10000,5.99,0,0.25,N,17
39,40000,OWN,4.0,VENTURE,1000,10.37,0,0.03,N,16
45,32000,RENT,4.0,PERSONAL,4500,7.51,0,0.14,N,12
46,35004,RENT,0.0,PERSONAL,4500,12.68,0,0.13,N,13
46,40000,MORTGAGE,8.0,EDUCATION,12000,6.91,0,0.3,N,11
44,35000,RENT,3.0,DEBTCONSOLIDATION,4500,14.59,1,0.13,Y,11
38,42000,RENT,2.0,MEDICAL,4500,6.62,0,0.11,N,11
41,40000,MORTGAGE,5.0,MEDICAL,1500,10.36,0,0.04,N,16
37,45600,RENT,2.0,DEBTCONSOLIDATION,4500,11.86,0,0.1,N,16
43,50000,RENT,0.0,PERSONAL,4500,10.74,0,0.09,N,16
36,40000,OWN,2.0,PERSONAL,5000,7.88,0,0.13,N,12
39,52000,RENT,2.0,VENTURE,4500,11.99,0,0.09,N,11
40,53000,RENT,4.0,MEDICAL,4500,6.03,0,0.08,N,16
38,65000,RENT,4.0,HOMEIMPROVEMENT,4500,13.43,0,0.07,N,12
43,67000,RENT,0.0,MEDICAL,4500,5.42,0,0.07,N,13
39,84998,RENT,5.0,PERSONAL,4500,10.99,0,0.05,N,14
39,110000,RENT,5.0,HOMEIMPROVEMENT,4500,13.49,0,0.04,N,11
50,35880,RENT,0.0,MEDICAL,4600,12.23,0,0.13,Y,13
38,42000,RENT,0.0,DEBTCONSOLIDATION,4600,,0,0.11,N,16
41,45840,RENT,5.0,PERSONAL,4600,10.99,0,0.1,N,16
50,40000,OWN,4.0,HOMEIMPROVEMENT,8000,7.88,0,0.2,N,14
47,40000,MORTGAGE,0.0,PERSONAL,6000,7.74,0,0.15,N,11
43,40000,MORTGAGE,3.0,MEDICAL,18000,11.83,0,0.45,N,15
38,47004,RENT,2.0,MEDICAL,4775,,0,0.1,N,13
36,14004,RENT,0.0,MEDICAL,4800,15.28,1,0.34,N,15
38,40000,MORTGAGE,4.0,PERSONAL,4000,12.21,0,0.1,N,13
39,24000,RENT,0.0,DEBTCONSOLIDATION,4800,7.49,0,0.2,N,16
37,30960,RENT,5.0,VENTURE,4800,11.49,0,0.16,N,16
36,40000,OWN,0.0,PERSONAL,5000,8.0,0,0.13,N,16
38,33600,RENT,0.0,VENTURE,4800,8.49,0,0.14,N,11
40,40008,OWN,20.0,PERSONAL,12000,11.71,0,0.3,N,15
38,40246,MORTGAGE,7.0,HOMEIMPROVEMENT,12000,8.9,0,0.3,N,15
37,36000,RENT,2.0,PERSONAL,4800,10.75,0,0.13,N,14
38,40320,MORTGAGE,4.0,EDUCATION,15000,16.07,0,0.37,N,14
36,40000,RENT,0.0,VENTURE,4800,,0,0.12,N,15
46,40452,OWN,4.0,EDUCATION,4000,11.71,0,0.1,N,17
36,40500,MORTGAGE,5.0,VENTURE,7475,5.42,0,0.18,N,13
37,40800,OWN,4.0,PERSONAL,2875,11.99,0,0.07,N,14
37,40800,OWN,0.0,VENTURE,4000,13.49,0,0.1,Y,14
36,40800,MORTGAGE,7.0,HOMEIMPROVEMENT,7200,16.32,0,0.18,Y,11
42,40800,MORTGAGE,5.0,DEBTCONSOLIDATION,10400,7.51,0,0.25,N,14
39,40800,OWN,0.0,HOMEIMPROVEMENT,3500,8.59,0,0.09,N,14
37,55000,RENT,0.0,VENTURE,4800,8.9,0,0.09,N,13
46,60000,RENT,5.0,MEDICAL,4800,12.12,0,0.08,N,16
39,56000,RENT,0.0,DEBTCONSOLIDATION,4800,16.7,1,0.09,Y,12
39,64000,RENT,9.0,DEBTCONSOLIDATION,4800,12.73,0,0.07,N,16
37,59000,RENT,2.0,EDUCATION,4800,14.54,1,0.08,Y,14
42,41000,MORTGAGE,17.0,EDUCATION,10000,10.99,0,0.24,N,12
36,41000,MORTGAGE,6.0,DEBTCONSOLIDATION,6250,10.62,0,0.15,N,17
49,80000,RENT,0.0,HOMEIMPROVEMENT,4800,7.88,0,0.06,N,15
48,92000,RENT,1.0,PERSONAL,4800,7.88,0,0.05,N,17
43,41000,MORTGAGE,7.0,MEDICAL,6000,13.22,0,0.15,Y,16
40,41000,MORTGAGE,2.0,HOMEIMPROVEMENT,6000,12.53,0,0.15,N,11
45,107473,RENT,0.0,MEDICAL,4800,12.23,0,0.04,Y,11
41,41004,MORTGAGE,4.0,MEDICAL,10000,11.99,0,0.24,N,14
37,95000,RENT,3.0,MEDICAL,10000,7.88,0,0.11,N,13
39,83400,RENT,2.0,EDUCATION,10000,16.4,1,0.12,Y,14
38,96000,RENT,18.0,HOMEIMPROVEMENT,10000,19.04,0,0.1,N,14
42,100000,RENT,3.0,VENTURE,10000,13.55,0,0.1,Y,13
38,112000,RENT,2.0,VENTURE,10000,11.26,0,0.09,N,15
37,103000,RENT,1.0,EDUCATION,10000,15.62,1,0.1,Y,12
49,115000,RENT,16.0,PERSONAL,10000,10.37,0,0.09,N,17
40,41760,MORTGAGE,,MEDICAL,18000,5.79,0,0.43,N,14
37,117000,RENT,10.0,EDUCATION,10000,7.66,0,0.09,N,11
49,41869,MORTGAGE,8.0,EDUCATION,8000,7.14,0,0.19,N,15
36,120000,RENT,2.0,HOMEIMPROVEMENT,10000,11.49,0,0.08,N,14
38,120000,RENT,3.0,DEBTCONSOLIDATION,10000,10.28,0,0.08,Y,12
41,121200,RENT,1.0,VENTURE,10000,6.03,0,0.08,N,13
47,126000,RENT,1.0,MEDICAL,10000,6.91,0,0.08,N,17
37,135000,RENT,1.0,VENTURE,10000,7.74,0,0.07,N,13
47,140000,RENT,4.0,VENTURE,10000,,0,0.07,Y,13
42,42000,OWN,4.0,VENTURE,12000,6.03,0,0.29,N,15
43,36000,MORTGAGE,,HOMEIMPROVEMENT,4000,6.62,1,0.11,N,16
49,42000,MORTGAGE,12.0,MEDICAL,3000,8.9,0,0.07,N,15
36,166000,RENT,4.0,MEDICAL,10000,7.88,0,0.06,N,17
40,73000,RENT,2.0,VENTURE,9975,16.29,1,0.14,Y,16
36,24168,RENT,2.0,MEDICAL,9925,13.06,1,0.41,N,13
36,55200,RENT,3.0,MEDICAL,9900,14.84,1,0.18,Y,13
43,42000,MORTGAGE,0.0,MEDICAL,7775,5.99,0,0.19,N,16
38,42000,OWN,2.0,EDUCATION,5600,9.99,0,0.13,N,14
36,42000,MORTGAGE,2.0,VENTURE,6000,10.59,0,0.14,N,13
37,42000,MORTGAGE,0.0,MEDICAL,3000,15.23,0,0.07,Y,11
39,67000,RENT,4.0,EDUCATION,9800,16.29,0,0.15,Y,14
37,42000,MORTGAGE,9.0,EDUCATION,4500,12.99,0,0.11,N,12
36,42000,OWN,2.0,MEDICAL,2000,15.62,0,0.05,Y,13
37,70000,RENT,3.0,EDUCATION,4900,12.18,0,0.07,N,15
39,42000,MORTGAGE,,PERSONAL,5000,8.49,0,0.12,N,11
39,55000,RENT,1.0,DEBTCONSOLIDATION,4975,12.21,0,0.09,N,11
40,28000,RENT,2.0,VENTURE,5000,12.99,0,0.18,Y,13
47,28500,RENT,2.0,EDUCATION,5000,5.42,0,0.18,N,15
38,42000,MORTGAGE,5.0,PERSONAL,4000,10.74,0,0.1,N,12
38,30000,RENT,5.0,VENTURE,5000,13.61,0,0.17,Y,11
44,30000,RENT,6.0,VENTURE,5000,13.98,0,0.17,N,11
36,30000,RENT,1.0,DEBTCONSOLIDATION,5000,11.14,0,0.17,N,17
44,42000,MORTGAGE,4.0,MEDICAL,13200,6.17,0,0.31,N,14
50,30000,RENT,8.0,VENTURE,5000,12.84,0,0.17,Y,15
43,42000,MORTGAGE,3.0,VENTURE,20000,,0,0.48,N,13
41,32000,RENT,0.0,MEDICAL,5000,13.98,0,0.16,N,15
39,32000,RENT,0.0,VENTURE,5000,9.32,0,0.16,N,12
36,32004,RENT,3.0,VENTURE,5000,10.62,0,0.16,N,15
39,42000,OWN,5.0,PERSONAL,8000,10.38,0,0.19,N,17
50,42000,MORTGAGE,3.0,HOMEIMPROVEMENT,10000,14.84,0,0.24,Y,13
50,34000,RENT,2.0,VENTURE,5000,5.79,0,0.15,N,12
41,34800,RENT,4.0,DEBTCONSOLIDATION,5000,11.99,0,0.14,N,14
36,42000,MORTGAGE,16.0,HOMEIMPROVEMENT,12000,,0,0.29,N,15
49,42000,MORTGAGE,15.0,EDUCATION,16750,10.99,0,0.4,N,12
42,29000,RENT,1.0,PERSONAL,5000,16.49,1,0.17,Y,13
38,35000,RENT,6.0,PERSONAL,5000,9.99,0,0.14,N,14
36,42000,MORTGAGE,11.0,PERSONAL,7800,12.53,0,0.19,N,13
36,29000,RENT,0.0,MEDICAL,5000,16.45,1,0.17,N,13
38,35000,RENT,5.0,VENTURE,5000,15.37,0,0.14,Y,14
37,35028,RENT,3.0,MEDICAL,5000,13.47,0,0.14,Y,17
40,35827,RENT,13.0,MEDICAL,5000,10.75,0,0.14,N,16
39,36000,RENT,3.0,MEDICAL,5000,,0,0.14,N,16
50,36000,RENT,0.0,VENTURE,5000,10.37,0,0.14,N,16
39,37000,RENT,6.0,PERSONAL,5000,,0,0.14,N,17
38,37200,RENT,1.0,DEBTCONSOLIDATION,5000,9.99,0,0.13,N,11
45,42320,MORTGAGE,6.0,VENTURE,7475,13.49,0,0.18,Y,15
41,39000,RENT,0.0,VENTURE,5000,,0,0.13,N,15
38,39500,RENT,4.0,MEDICAL,5000,13.22,0,0.13,N,14
39,34000,RENT,3.0,PERSONAL,5000,8.49,1,0.15,N,15
48,36655,MORTGAGE,,HOMEIMPROVEMENT,15000,12.69,1,0.41,N,16
42,40000,RENT,0.0,MEDICAL,5000,6.17,0,0.13,N,12
36,40000,RENT,6.0,MEDICAL,5000,12.61,0,0.13,N,13
45,34000,RENT,1.0,EDUCATION,5000,,1,0.15,N,11
37,40000,RENT,8.0,VENTURE,5000,12.18,0,0.13,N,12
40,42996,MORTGAGE,5.0,VENTURE,8400,13.49,0,0.2,Y,12
40,42996,OWN,15.0,MEDICAL,15000,16.0,0,0.35,Y,16
48,41500,RENT,3.0,MEDICAL,5000,7.29,0,0.12,N,16
41,42000,RENT,2.0,VENTURE,5000,7.49,0,0.12,N,15
38,43000,MORTGAGE,3.0,DEBTCONSOLIDATION,8250,7.51,0,0.19,N,12
45,43000,MORTGAGE,6.0,VENTURE,3600,13.49,0,0.08,N,15
36,37000,MORTGAGE,5.0,MEDICAL,3000,18.39,1,0.08,Y,15
39,37200,RENT,1.0,EDUCATION,5000,15.62,1,0.13,N,15
43,43000,MORTGAGE,5.0,MEDICAL,15000,8.88,0,0.35,N,12
38,45000,RENT,1.0,MEDICAL,5000,12.68,0,0.11,Y,13
38,43000,OWN,5.0,VENTURE,10000,7.51,0,0.23,N,12
38,39000,RENT,1.0,EDUCATION,5000,17.74,1,0.13,N,17
41,45600,RENT,18.0,MEDICAL,5000,6.17,0,0.11,N,14
41,43000,OWN,3.0,VENTURE,22800,12.21,0,0.53,N,11
39,43000,MORTGAGE,3.0,HOMEIMPROVEMENT,6250,7.68,0,0.15,N,14
40,43000,MORTGAGE,18.0,MEDICAL,2500,12.84,0,0.06,N,14
41,47000,RENT,2.0,PERSONAL,5000,7.51,0,0.11,N,11
50,41496,RENT,9.0,DEBTCONSOLIDATION,5000,15.31,1,0.12,Y,16
36,43200,MORTGAGE,13.0,DEBTCONSOLIDATION,11000,,0,0.25,N,12
44,48000,RENT,0.0,VENTURE,5000,13.43,0,0.1,N,14
47,43200,MORTGAGE,8.0,HOMEIMPROVEMENT,13750,14.84,0,0.32,Y,13
39,48500,RENT,1.0,PERSONAL,5000,10.99,0,0.1,N,13
45,43800,RENT,0.0,EDUCATION,5000,,1,0.11,N,14
41,56000,RENT,3.0,HOMEIMPROVEMENT,9000,5.99,0,0.16,N,16
36,43680,MORTGAGE,0.0,PERSONAL,15000,13.11,0,0.34,N,15
36,43776,MORTGAGE,,DEBTCONSOLIDATION,6000,7.88,0,0.14,N,15
43,54000,RENT,0.0,HOMEIMPROVEMENT,9000,15.65,1,0.17,Y,16
37,44000,MORTGAGE,14.0,PERSONAL,5000,7.49,0,0.11,N,13
38,44000,MORTGAGE,3.0,PERSONAL,10000,9.63,0,0.23,N,17
37,65000,RENT,7.0,DEBTCONSOLIDATION,9000,6.91,0,0.14,N,15
39,44000,MORTGAGE,2.0,MEDICAL,8000,9.63,0,0.18,N,17
43,44000,MORTGAGE,8.0,PERSONAL,10000,10.38,0,0.23,N,14
47,70000,RENT,2.0,EDUCATION,9000,12.87,0,0.13,N,14
38,74000,RENT,9.0,EDUCATION,9000,12.84,0,0.12,N,12
47,44000,OWN,3.0,HOMEIMPROVEMENT,4000,11.14,0,0.09,N,16
43,44000,OWN,18.0,MEDICAL,8000,9.32,0,0.18,N,15
39,44000,MORTGAGE,14.0,PERSONAL,2500,7.68,0,0.06,N,15
38,44000,OWN,2.0,VENTURE,7000,9.76,0,0.16,N,12
43,85000,RENT,14.0,EDUCATION,9000,11.89,0,0.11,N,11
47,86000,RENT,0.0,HOMEIMPROVEMENT,9000,12.87,1,0.1,N,13
40,108000,RENT,10.0,HOMEIMPROVEMENT,9000,11.86,1,0.08,N,12
37,133000,RENT,3.0,MEDICAL,9000,13.85,0,0.07,Y,12
47,244000,RENT,10.0,HOMEIMPROVEMENT,9000,13.61,0,0.04,N,11
41,30000,RENT,3.0,MEDICAL,8875,5.42,0,0.3,N,15
42,32400,RENT,1.0,DEBTCONSOLIDATION,8875,16.29,1,0.27,N,16
41,38200,RENT,4.0,MEDICAL,8875,19.03,0,0.23,N,11
46,44782,MORTGAGE,14.0,PERSONAL,6000,13.67,0,0.13,Y,12
48,31824,RENT,18.0,MEDICAL,8800,15.62,1,0.28,N,11
45,45000,MORTGAGE,20.0,PERSONAL,15625,8.9,0,0.35,N,13
47,45000,OWN,10.0,MEDICAL,11200,6.62,0,0.25,N,12
48,50000,RENT,1.0,HOMEIMPROVEMENT,5000,11.49,0,0.1,N,12
36,44000,RENT,2.0,MEDICAL,5000,13.22,1,0.11,Y,13
37,45000,OWN,5.0,VENTURE,10800,6.03,0,0.24,N,14
38,44000,RENT,0.0,PERSONAL,5000,15.65,1,0.11,N,14
37,50000,RENT,0.0,DEBTCONSOLIDATION,5000,11.89,0,0.1,N,12
40,45000,MORTGAGE,5.0,HOMEIMPROVEMENT,3600,6.62,0,0.08,N,13
45,45000,MORTGAGE,14.0,HOMEIMPROVEMENT,14000,6.62,0,0.31,N,12
39,24000,RENT,1.0,MEDICAL,8500,7.49,1,0.35,N,12
39,45000,MORTGAGE,2.0,PERSONAL,3000,7.9,0,0.07,N,15
36,26000,RENT,,DEBTCONSOLIDATION,8500,10.62,1,0.33,N,14
37,27000,RENT,2.0,HOMEIMPROVEMENT,8500,8.49,1,0.31,N,17
39,45000,MORTGAGE,4.0,VENTURE,8625,,0,0.19,N,13
37,43000,RENT,2.0,MEDICAL,8500,8.88,0,0.2,N,11
38,64777,RENT,5.0,DEBTCONSOLIDATION,8500,7.51,0,0.13,N,13
42,68000,RENT,3.0,MEDICAL,8500,10.37,0,0.13,N,12
39,30000,RENT,7.0,VENTURE,8450,5.99,0,0.28,N,16
42,2039784,RENT,0.0,VENTURE,8450,12.29,0,0.0,Y,15
43,46000,RENT,3.0,EDUCATION,5000,10.38,1,0.11,N,14
41,52000,RENT,2.0,DEBTCONSOLIDATION,5000,7.88,0,0.1,N,13
39,52273,RENT,3.0,EDUCATION,5000,,0,0.1,N,17
36,53000,RENT,5.0,MEDICAL,5000,10.74,0,0.09,N,12
46,45000,MORTGAGE,7.0,MEDICAL,12250,6.54,0,0.27,N,16
43,45000,MORTGAGE,3.0,MEDICAL,5700,6.91,0,0.13,N,11
50,54996,RENT,0.0,DEBTCONSOLIDATION,5000,13.47,0,0.09,N,14
36,45000,MORTGAGE,2.0,EDUCATION,7000,7.14,0,0.16,N,14
43,45000,OWN,,MEDICAL,2000,11.49,0,0.04,N,17
38,45000,MORTGAGE,6.0,DEBTCONSOLIDATION,6375,7.51,0,0.14,N,16
36,58000,RENT,18.0,VENTURE,5000,6.62,0,0.09,N,16
39,45000,MORTGAGE,3.0,DEBTCONSOLIDATION,12000,14.72,0,0.27,N,15
41,52106,RENT,4.0,DEBTCONSOLIDATION,5000,12.84,1,0.1,N,17
40,58500,RENT,3.0,EDUCATION,5000,7.49,0,0.09,N,11
38,60000,RENT,3.0,EDUCATION,5000,14.79,0,0.08,Y,17
36,45000,MORTGAGE,21.0,HOMEIMPROVEMENT,2000,9.88,0,0.04,N,12
41,60000,RENT,6.0,PERSONAL,5000,5.42,0,0.08,N,17
37,60000,RENT,17.0,VENTURE,5000,6.17,0,0.08,N,13
40,60000,RENT,3.0,EDUCATION,5000,15.31,0,0.08,Y,16
37,63000,RENT,6.0,HOMEIMPROVEMENT,5000,10.2,0,0.08,N,16
38,64000,RENT,4.0,DEBTCONSOLIDATION,5000,7.88,0,0.08,N,16
40,65000,RENT,1.0,DEBTCONSOLIDATION,5000,9.63,0,0.08,N,16
43,65000,RENT,2.0,MEDICAL,5000,9.62,0,0.08,N,16
37,59000,RENT,0.0,PERSONAL,5000,14.84,1,0.08,Y,14
44,65000,RENT,2.0,VENTURE,5000,8.0,0,0.08,N,15
39,68000,RENT,1.0,EDUCATION,5000,13.49,0,0.07,Y,11
36,45000,OWN,4.0,DEBTCONSOLIDATION,8000,14.74,0,0.18,Y,13
38,70000,RENT,2.0,MEDICAL,5000,12.42,0,0.07,N,11
37,45000,OWN,11.0,EDUCATION,12000,12.21,0,0.27,N,12
44,54400,RENT,3.0,MEDICAL,5000,12.61,1,0.08,Y,14
43,71015,RENT,8.0,VENTURE,5000,11.14,0,0.07,N,14
50,75000,RENT,4.0,VENTURE,5000,13.23,0,0.07,N,15
42,45000,OWN,0.0,VENTURE,5000,7.43,0,0.11,N,12
40,76000,RENT,1.0,PERSONAL,5000,13.72,0,0.07,Y,15
36,45344,MORTGAGE,11.0,EDUCATION,16750,7.88,0,0.37,N,13
37,84000,RENT,4.0,HOMEIMPROVEMENT,5000,10.0,0,0.06,N,16
50,45600,MORTGAGE,,PERSONAL,5000,7.9,0,0.11,N,16
40,45600,MORTGAGE,20.0,HOMEIMPROVEMENT,7000,6.62,0,0.15,N,17
36,45600,MORTGAGE,6.0,MEDICAL,10000,13.49,0,0.22,N,16
36,87000,RENT,5.0,MEDICAL,5000,13.98,0,0.06,N,14
38,90000,RENT,2.0,MEDICAL,5000,8.49,0,0.06,N,15
36,45600,MORTGAGE,8.0,MEDICAL,18000,6.91,0,0.39,N,11
41,90000,RENT,0.0,VENTURE,5000,14.26,0,0.06,Y,13
36,39600,MORTGAGE,17.0,EDUCATION,1800,14.09,1,0.05,Y,17
38,94000,RENT,3.0,PERSONAL,5000,15.33,0,0.05,Y,16
38,95000,RENT,9.0,MEDICAL,5000,13.48,0,0.05,Y,16
44,98000,RENT,19.0,HOMEIMPROVEMENT,5000,15.96,0,0.05,Y,13
43,98760,RENT,8.0,VENTURE,5000,14.84,0,0.05,N,14
42,45760,MORTGAGE,4.0,DEBTCONSOLIDATION,9600,7.51,0,0.21,N,17
36,100000,RENT,14.0,DEBTCONSOLIDATION,5000,7.66,0,0.05,N,11
37,45996,MORTGAGE,11.0,VENTURE,6000,9.25,0,0.13,N,16
43,45996,MORTGAGE,2.0,EDUCATION,6300,7.51,0,0.14,N,14
38,108000,RENT,3.0,PERSONAL,5000,15.21,1,0.05,Y,17
40,46000,MORTGAGE,5.0,HOMEIMPROVEMENT,10000,7.9,0,0.22,N,14
41,46000,MORTGAGE,3.0,VENTURE,7700,11.71,0,0.17,N,17
38,26000,RENT,0.0,VENTURE,5200,13.43,0,0.2,N,15
36,46000,MORTGAGE,3.0,VENTURE,8000,5.42,0,0.17,N,15
39,40000,RENT,2.0,EDUCATION,5200,6.62,0,0.13,N,17
50,46000,MORTGAGE,8.0,EDUCATION,8600,14.09,0,0.19,N,12
37,46000,MORTGAGE,9.0,EDUCATION,5000,10.75,0,0.11,N,14
41,23400,RENT,2.0,VENTURE,5375,,0,0.23,N,16
38,28584,RENT,4.0,EDUCATION,5400,13.47,0,0.19,N,11
40,28800,RENT,4.0,DEBTCONSOLIDATION,5400,10.37,0,0.19,N,15
38,46150,MORTGAGE,6.0,VENTURE,6500,6.03,0,0.14,N,15
40,34500,RENT,2.0,PERSONAL,5400,12.61,1,0.16,N,13
37,54000,RENT,15.0,MEDICAL,5400,13.99,1,0.1,Y,17
36,14400,RENT,0.0,EDUCATION,5500,17.56,1,0.38,N,11
37,40680,MORTGAGE,6.0,DEBTCONSOLIDATION,8000,15.21,1,0.2,N,13
41,21000,RENT,1.0,MEDICAL,5500,5.79,0,0.26,N,14
37,46996,MORTGAGE,2.0,EDUCATION,13750,13.98,0,0.29,N,13
37,27000,RENT,4.0,MEDICAL,5500,,0,0.2,N,12
41,47000,MORTGAGE,19.0,DEBTCONSOLIDATION,7200,7.51,0,0.15,N,16
37,28800,RENT,0.0,EDUCATION,5500,6.03,0,0.19,N,15
36,30000,RENT,0.0,EDUCATION,5500,8.9,0,0.18,N,11
47,47000,MORTGAGE,9.0,PERSONAL,7500,6.62,0,0.16,N,12
40,30000,RENT,4.0,MEDICAL,5500,14.74,0,0.18,N,12
36,30996,RENT,2.0,PERSONAL,5500,12.53,0,0.18,Y,15
38,47000,MORTGAGE,5.0,DEBTCONSOLIDATION,11000,8.9,0,0.23,N,16
36,34000,RENT,5.0,MEDICAL,5500,12.29,0,0.16,N,17
43,48000,RENT,1.0,MEDICAL,5500,12.61,0,0.11,N,17
39,50000,RENT,5.0,PERSONAL,5500,6.54,0,0.11,N,13
41,47000,MORTGAGE,5.0,EDUCATION,7500,11.12,0,0.16,N,13
36,50000,RENT,2.0,DEBTCONSOLIDATION,5500,8.32,0,0.11,N,16
46,47000,MORTGAGE,5.0,PERSONAL,6000,7.14,0,0.13,N,15
43,47000,OWN,2.0,VENTURE,10000,7.88,0,0.21,N,16
37,47000,MORTGAGE,4.0,PERSONAL,7000,,0,0.15,N,11
36,47000,MORTGAGE,0.0,EDUCATION,5500,7.14,0,0.12,N,16
41,47000,OWN,2.0,PERSONAL,14000,7.88,0,0.3,N,12
37,54000,RENT,2.0,VENTURE,5500,13.23,1,0.1,Y,12
46,60070,RENT,2.0,PERSONAL,5500,14.22,0,0.09,Y,17
44,63000,RENT,4.0,MEDICAL,5500,7.51,0,0.09,N,13
37,79600,RENT,5.0,EDUCATION,5500,7.88,0,0.07,N,11
38,170000,RENT,0.0,VENTURE,5500,,0,0.03,N,13
39,47471,MORTGAGE,5.0,DEBTCONSOLIDATION,5000,7.51,0,0.11,N,14
36,47500,MORTGAGE,8.0,DEBTCONSOLIDATION,2700,5.79,0,0.06,N,14
38,30000,RENT,0.0,EDUCATION,5600,9.99,1,0.19,N,15
38,35000,RENT,0.0,PERSONAL,5600,11.11,0,0.16,N,11
40,38004,RENT,2.0,MEDICAL,5600,11.58,0,0.15,N,17
46,47844,OWN,16.0,VENTURE,27175,8.49,0,0.57,N,13
37,48000,MORTGAGE,4.0,HOMEIMPROVEMENT,7000,7.9,0,0.15,N,15
42,52800,RENT,3.0,EDUCATION,5600,10.99,0,0.11,N,14
38,48000,MORTGAGE,9.0,HOMEIMPROVEMENT,7800,10.65,0,0.16,N,12
37,48000,OWN,8.0,PERSONAL,2500,6.03,0,0.05,N,11
36,48000,MORTGAGE,6.0,VENTURE,1500,8.9,0,0.03,N,16
38,48000,MORTGAGE,3.0,HOMEIMPROVEMENT,5000,10.65,0,0.1,N,16
45,73000,RENT,0.0,EDUCATION,5600,15.27,1,0.08,N,11
43,48000,MORTGAGE,2.0,VENTURE,10400,5.99,0,0.22,N,17
41,137004,RENT,0.0,VENTURE,5600,8.59,0,0.04,N,11
36,39996,RENT,1.0,MEDICAL,5700,7.29,0,0.14,N,13
38,34000,RENT,4.0,MEDICAL,5750,,0,0.17,N,16
44,48000,MORTGAGE,9.0,DEBTCONSOLIDATION,5000,9.99,0,0.1,N,15
42,85000,RENT,3.0,VENTURE,5750,12.99,0,0.07,Y,15
39,48000,MORTGAGE,,DEBTCONSOLIDATION,3000,5.42,0,0.06,N,11
48,39000,RENT,7.0,MEDICAL,5800,14.54,1,0.15,N,15
38,48000,MORTGAGE,1.0,PERSONAL,18000,8.49,0,0.38,N,11
38,48000,MORTGAGE,6.0,PERSONAL,6200,7.29,0,0.13,N,14
39,23500,RENT,14.0,PERSONAL,5850,15.2,0,0.25,N,12
48,44000,RENT,6.0,MEDICAL,5850,9.99,0,0.13,N,13
43,48000,MORTGAGE,7.0,VENTURE,4500,5.42,0,0.09,N,14
44,119000,RENT,0.0,DEBTCONSOLIDATION,5900,6.17,0,0.05,N,14
38,35427,RENT,3.0,PERSONAL,5950,11.72,0,0.17,Y,11
42,48000,MORTGAGE,26.0,MEDICAL,6500,7.29,0,0.14,N,11
37,42000,MORTGAGE,,DEBTCONSOLIDATION,3000,6.17,1,0.07,N,13
38,18720,RENT,0.0,VENTURE,6000,15.99,1,0.32,N,12
39,20400,RENT,3.0,MEDICAL,6000,15.27,0,0.29,Y,13
40,48000,MORTGAGE,2.0,HOMEIMPROVEMENT,8000,15.95,0,0.17,N,11
37,48000,MORTGAGE,3.0,HOMEIMPROVEMENT,3500,7.88,0,0.07,N,15
42,48000,OWN,0.0,PERSONAL,3500,14.35,0,0.07,N,12
38,48000,OWN,,VENTURE,7600,7.88,0,0.16,N,11
37,24000,RENT,5.0,MEDICAL,6000,11.49,0,0.25,N,17
47,48000,MORTGAGE,13.0,MEDICAL,16750,10.62,0,0.35,N,12
38,25200,RENT,0.0,DEBTCONSOLIDATION,6000,14.59,1,0.24,N,12
48,42000,MORTGAGE,3.0,DEBTCONSOLIDATION,14400,12.87,1,0.34,Y,17
37,27052,RENT,2.0,VENTURE,6000,10.37,0,0.22,N,12
44,48000,MORTGAGE,12.0,DEBTCONSOLIDATION,17500,12.18,0,0.36,N,15
45,48000,MORTGAGE,8.0,HOMEIMPROVEMENT,8000,9.63,0,0.17,N,13
36,28800,RENT,2.0,EDUCATION,6000,15.96,0,0.21,Y,12
36,48000,MORTGAGE,17.0,VENTURE,10000,9.63,0,0.21,N,14
48,30000,RENT,0.0,DEBTCONSOLIDATION,6000,12.42,1,0.2,N,12
46,48000,MORTGAGE,0.0,PERSONAL,9600,,0,0.2,N,17
39,30000,RENT,3.0,PERSONAL,6000,10.75,0,0.2,N,14
41,30840,RENT,8.0,MEDICAL,6000,10.59,0,0.19,N,13
39,48279,OWN,7.0,VENTURE,4800,13.98,0,0.1,N,13
37,48500,MORTGAGE,4.0,PERSONAL,6000,7.88,0,0.12,N,12
38,32000,RENT,0.0,DEBTCONSOLIDATION,6000,11.36,1,0.19,N,16
43,33000,RENT,0.0,DEBTCONSOLIDATION,6000,15.62,1,0.18,N,14
39,48840,MORTGAGE,5.0,PERSONAL,15000,9.88,0,0.31,N,15
38,34000,RENT,19.0,MEDICAL,6000,7.9,0,0.18,N,11
36,34000,RENT,2.0,PERSONAL,6000,13.57,0,0.18,N,16
38,48996,MORTGAGE,6.0,EDUCATION,5000,7.29,0,0.1,N,12
38,49000,MORTGAGE,10.0,DEBTCONSOLIDATION,7250,11.99,0,0.15,N,11
36,49000,OWN,,PERSONAL,4200,16.02,0,0.09,Y,13
39,36000,RENT,2.0,MEDICAL,6000,8.49,0,0.17,N,14
50,36000,RENT,13.0,MEDICAL,6000,,0,0.17,N,11
45,36000,RENT,2.0,EDUCATION,6000,,0,0.17,N,12
44,49200,MORTGAGE,2.0,VENTURE,3600,16.29,0,0.07,Y,14
38,36400,RENT,1.0,PERSONAL,6000,12.87,0,0.16,Y,17
